ShopID,ShopName,Address,Landmark,Area,City,Pincode,Latitude,Longitude,State,StartTime,EndTime,OpenMonday,OpenTuesday,OpenWednesday,OpenThursday,OpenFriday,OpenSaturday,OpenSunday,MerchantID,ShopAddDate
2808,BluO,"G-28, Ground Floor, Phoenix Market City, S No. 207, Viman Nagar",,Viman Nagar,Pune,,18.5617555,73.9128496,Maharashtra,10:30 AM to 11:00 PM,,1,1,1,1,1,1,1,2708,06-01-2015
2809,Barrels and Bottles,"7th Floor, Tower C, Panchshil Tech Park, Near  Golf Course, Yerawada",,Yerawada,Pune,,18.5528779,73.8796368,Maharashtra,07:30 PM to 11:30 PM,,1,1,1,1,1,1,1,2709,06-01-2015
2810,Barleyz  The Brew House,"Magarpatta Police Station Rd, Magarpatta City, Hadapsar",,Hadapsar,Pune,,18.5198443,73.9300177,Maharashtra,11:00 AM to 11:30 PM,,1,1,1,1,1,1,1,2710,06-01-2015
2811,Atmosphere 6,"6th Floor, Skymax, Viman Nagar",,Viman Nagar,Pune,,18.567929,73.9143179,Maharashtra,12:00 Noon  to 11:30 PM,,1,1,1,1,1,1,1,2711,06-01-2015
2812,Atlantis World Cuisine,"1st Floor, South Block, Sacred World Mall, Jagtap Chowk Wanawari",,Wanowrie,Pune,,18.4828904,73.9016832,Maharashtra,12:00 Noon  to 11:30 PM,,1,1,1,1,1,1,1,2712,06-01-2015
2813,Arthurs Theme Restaurant,"2 Vrindavan Apartments, Lane No. 6, Koregaon Park",,Koregaon Park,Pune,,18.5377067,73.8983488,Maharashtra,11:00 AM to 11:30 PM,,1,1,1,1,1,1,1,2713,06-01-2015
2814,Apache Fluid Lounge,"1216/6, Fergusson College Road, Shivaji Nagar",,Deccan Gymkhana,Pune,,18.5167466,73.8416689,Maharashtra,11:00 AM to 11:00 PM,,1,1,1,1,1,1,1,2714,06-01-2015
2815,1000 Oaks,"2417 East Street, Camp",,Camp,Pune,,18.5105992,73.8798449,Maharashtra,12:00 Noon  to 11:30 PM,,1,1,1,1,1,1,1,2715,06-01-2015
2816,Bar-Code Bar,"Hotel Novotel, Survey No 30/3, Weikfield, I T City , Infopark, Viman Nagar",,Viman Nagar,Pune,,18.567929,73.9143179,Maharashtra,11:30 AM to 01:00 AM,,1,1,1,1,1,1,1,2716,06-01-2015
2817,Barbeque & Biryanis,"Kshitij Heights, 4th Floor, Above Maruti Showroom Bangalore Road, Baner",,Baner,Pune,,18.5484975,73.7733572,Maharashtra,12:30 PM to 12:30 AM,,1,1,1,1,1,1,1,2717,06-01-2015
2818,Atrium Bar,"Royal Orchid Golden Suites, Rose Premises, Golden Nest, Cerebrum IT Park, Kalyani Nagar",,Kalyani Nagar,Pune,,18.5463286,73.9033139,Maharashtra,11:00 AM to 11:00 PM,,1,1,1,1,1,1,1,2718,06-01-2015
2819,Little Italy  Ganeshkhind,"461, Ganesh Khind Road, Ganeshkhind",,Aundh,Pune,,18.5576127,73.8149139,Maharashtra,12:00 Noon to 03:00 PM & 07:00 PM to 11:00 PM,,1,1,1,1,1,1,1,2719,06-01-2015
2820,Cafe Burps,"1, Commerce Zone, Near Yerawada Jail, Yerawada",,Yerawada,Pune,,18.5528779,73.8796368,Maharashtra,10:00 AM to 05:00 AM,,1,1,1,1,1,1,1,2720,06-01-2015
2821,The 1st Brewhouse  The Corinthians,"The Corinthians, NIBM Annex, Kondhwa",,Kondhwa,Pune,,18.4770906,73.8906869,Maharashtra,12:00 Noon to 11:30 PM,,1,1,1,1,1,1,1,2721,06-01-2015
2822,The Irish House,"2nd Floor, Phoenix Market City, Viman Nagar",,Viman Nagar,Pune,,18.567929,73.9143179,Maharashtra,12 Noon to 12:30 AM,,1,1,1,1,1,1,1,2722,06-01-2015
2823,Oak Lounge,"Oakwood Premier, 81, Mundhwa Road, Koregaon Park Annexe",,Koregaon,Pune,,18.5308902,73.9119329,Maharashtra,07:30 PM to 01:30 AM,,1,1,1,1,1,1,1,2723,06-01-2015
2824,Nawab Asia,"1st Floor, San Mahu Complex, Bund Garden Road",,Bund Garden Road,Pune,,18.5311178,73.8791718,Maharashtra,"12:30 PM to 3:30 PM, 07:00 PM to 12:30 AM",,1,1,1,1,1,1,1,2724,06-01-2015
2825,Melange,"7th Floor, Seasons Apartment Hotel, 128/2 Sanewadi, Aundh",,Aundh,Pune,,18.5546562,73.806984,Maharashtra,05:30 PM to 11:30 PM,,1,1,1,1,1,1,1,2725,06-01-2015
2826,Cafe 1730 Beans & Booze,"21/1, Serene Bay, Lane 6, Off North Main Road, Koregaon Park",,Koregaon Park,Pune,,18.5362084,73.8939748,Maharashtra,10:00 AM to 11:30 PM,,1,1,1,1,1,1,1,2726,06-01-2015
2827,Eternia,"Opposite Tata Jonson, Phase 2, Hinjewadi",,Hinjawadi,Pune,,18.5946784,73.7095365,Maharashtra,11:00 AM to 03:00 AM,,1,1,1,1,1,1,1,2727,06-01-2015
2828,Sicilia,"Ground Floor, City Point, 17 Boat Club Road, Dhole Patil Road",,Sangamvadi,Pune,,18.5349889,73.8761798,Maharashtra,11:30 AM to 11:30 PM,,1,1,1,1,1,1,1,2728,06-01-2015
2829,Kasba,"Royal Orchid Golden Suites, Rose Premises, Golden Nest, Cerebrum IT Park, Kalyani Nagar",,Kalyani Nagar,Pune,,18.5463286,73.9033139,Maharashtra,07:00 AM to 11:00 PM,,1,1,1,1,1,1,1,2729,06-01-2015
2830,Malaka Street,"F 72, Phoenix Market City Mall, Nagar Road, Viman Nagar",,Viman Nagar,Pune,,18.5599011,73.9153176,Maharashtra,11:30 AM to 11:30 PM,,1,1,1,1,1,1,1,2730,06-01-2015
2831,Chilis,"UG 49, Phoenix Market City Mall, Nagar Road, Viman Nagar",,Viman Nagar,Pune,,18.5599011,73.9153176,Maharashtra,12:00 Noon to 12:00 Midnight,,1,1,1,1,1,1,1,2731,06-01-2015
2832,The Fishbowl,"Hyatt , Adjacent to Aga Khan Palace, 88, Nagar Road",,Lohgaon,Pune,,18.5627771,73.9400167,Maharashtra,01:00 PM to 01:30 AM,,1,1,1,1,1,1,1,2732,06-01-2015
2833,Eighty Eight,"Hyatt , Adjacent to Aga Khan Palace, 88, Nagar Road",,Lohgaon,Pune,,18.5627771,73.9400167,Maharashtra,07:00 AM to 12:00 Midnight,,1,1,1,1,1,1,1,2733,06-01-2015
2834,Spice It,"Hotel Ibis, Nagar Road, Viman Nagar",,Viman Nagar,Pune,,18.5599011,73.9153176,Maharashtra,11:00 AM to 11:00 PM,,1,1,1,1,1,1,1,2734,06-01-2015
2835,Cafe Bay Leaf,"Holiday Inn Bangalore Highway, Next to Balewadi Sports Complex, Hinjewadi",,Hinjewadi,Pune,,18.5204303,73.8567437,Maharashtra,12:30 PM to 11:30 PM,,1,1,1,1,1,1,1,2735,06-01-2015
2836,K. Lounge,"Patil Arcade, 15 A, Off Karve Road, Erandwane",,Erandwane,Pune,,18.507894,73.8350595,Maharashtra,11:00 AM to 11:30 PM,,1,1,1,1,1,1,1,2736,06-01-2015
2837,Feast Cafe and Lounge  Spree Hotel,"Spree Hotel, A70, H Block, Opposite Morwadi Court, MIDC, Pimpri",,Pimpri,Pimpri-Chinchwad,,18.6239079,73.8124984,Maharashtra,24 Hours,,1,1,1,1,1,1,1,2737,06-01-2015
